method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,__metadata_scope,__metadata_source,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
Hyb-Adam-UM,30,11,65,HybAdamUM_completed_p30_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.05135407374209466,scipy.optimize.nnls,3.17394,1.4037925956915622,1.7701474043084378,0.5577129385900294,0.3047619047619048,105,32,73,32.0,missing_p30_rep11_seed65.csv,21.74029348500005,0.0169296524124472,0.0082043570189356,0.9236122597820892,0.9431818181818182,137.84926867779615,33.349997840768054,75.80690985113667,33.349997840768054,0.0146625734929126,0.0732966985511385,0.7134390041131583,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06556101497438659,0.08981509095741758,-0.06556101497438659,0.22331842734043117,0.7656801016057194,0.7863247863247863,0.6144084734587123,0.5577129385900294,0.06617527819413555,0.0935578964994477,-0.06617527819413555,0.22331842734043117,0.8653669378013229,0.8107142857142855,0.5388578840630914,0.44902546917034203,0.06479318594970039,0.08490488072866585,-0.06479318594970039,0.1842407830833564,0.7370782781702815,0.6433566433566434,0.8325907432209332,0.8071319008381566,0.4039071380985063,0.45359688419372013,-0.4039071380985063,0.7173783099841062,0.9523160390179343,0.9740099523118391,0.6645524557685872,0.6378430698757133,0.40390713809850626,0.4536411340760132,-0.40390713809850626,0.7175558730844855,0.9472452657336323,0.9614244246319718,0.6646172850673987,0.6378430698757133
Hyb-Adam-UM,30,12,66,HybAdamUM_completed_p30_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.05249353589287775,scipy.optimize.nnls,3.17394,1.3975048589881192,1.7764351410118808,0.5596939894931476,0.3047619047619048,105,32,73,32.0,missing_p30_rep12_seed66.csv,21.759927981000036,0.0190129266771235,0.0094562259289031,0.9701516209812976,0.966642228739003,134.123329417884,35.1504696780682,73.7924268427971,35.1504696780682,0.0151836359381517,0.0772537795122378,0.751955553369631,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06628468224626093,0.09029728846525023,-0.06579389411155113,0.22150908668671265,0.7782853732418695,0.7838827838827838,0.6177070976824914,0.5638690147416288,0.0684042847245409,0.09480217932977773,-0.06823618276626539,0.22150908668671265,0.923761829279586,0.9607142857142855,0.5460244797029542,0.4641501612065852,0.06363517914841096,0.08432843042120025,-0.06274103329315832,0.18352770498144264,0.5843683412372065,0.6573426573426573,0.8269379799662917,0.792706553218519,0.4032198348831371,0.4533981209446364,-0.4030742457681403,0.71325717550323,0.9734472040185856,0.9798362015343148,0.6642612531393409,0.6367576926900306,0.4037643445794514,0.45343879040976326,-0.40307424576814027,0.7147709012439706,0.9676870305707086,0.9750777524362431,0.6643208368663608,0.6376175728543406
Hyb-Adam-UM,30,13,67,HybAdamUM_completed_p30_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep13_seed67.csv,True,,15,105,27,15,12,0.05781674066554158,scipy.optimize.nnls,3.17394,1.4888907825306885,1.6850492174693115,0.5309014088071329,0.3047619047619048,105,32,73,32.0,missing_p30_rep13_seed67.csv,20.81354047299999,0.0313233693335918,0.0164693360814017,0.9178956030919188,0.943548387096774,84.02143834695556,28.950087637570533,65.54440365799866,28.950087637570533,0.0129215783318245,0.0636265662364187,0.6193140338944415,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06917022758683151,0.093240715805599,-0.06240923027664116,0.22600896288118105,0.6120210915808074,0.644481766018863,0.637842541288263,0.5884157056669159,0.06846444086121044,0.09341727639637859,-0.056294645702867754,0.2226291067568248,0.7768215702193481,0.8571428571428571,0.5380479657768568,0.4645583444168208,0.0700524609938579,0.09301954379171799,-0.0700524609938579,0.22600896288118105,0.2628072107413632,0.4378290427114664,0.9121644178162146,0.8726469484654936,0.4037097028603916,0.45356090817296185,-0.4015552851961032,0.7137400467264805,0.9702341046715222,0.9679867302508812,0.6644997482792353,0.6375312836097572,0.40425421255670585,0.4536352757243323,-0.40155528519610323,0.7154931395212083,0.9613370325686726,0.9639021356002488,0.6646087021557167,0.6383911637740673
Hyb-Adam-UM,30,14,68,HybAdamUM_completed_p30_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.026354421305325268,scipy.optimize.nnls,3.17394,1.363645087962621,1.810294912037379,0.5703620459231677,0.3047619047619048,105,32,73,32.0,missing_p30_rep14_seed68.csv,21.809496227000068,0.0053237606258168,0.0041620088689763,0.9948671213601968,0.9754398826979472,151.7499238495228,36.64048614806817,75.85469223404597,36.64048614806817,0.0160523790462066,0.0805285409847652,0.7838306938582309,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.0670479597050881,0.0900261355248915,-0.0670479597050881,0.22257622597943744,0.8150346001628083,0.7869352869352869,0.6158521904237698,0.5703620459231676,0.07053649902993403,0.0946035972426038,-0.07053649902993403,0.22257622597943744,0.9490065931379232,0.9892857142857142,0.5448807224434266,0.4786180796646252,0.06268728554903069,0.08395406875445528,-0.06268728554903069,0.1833196731481775,0.7548985518288205,0.6223776223776225,0.8232669300139962,0.780898596078488,0.40493769065902596,0.45354961409226696,-0.40493769065902596,0.7131970925078653,0.9669268205794225,0.9847812564793696,0.6644832016288438,0.6394705004082973,0.40493769065902596,0.4535569063058601,-0.40493769065902596,0.7147709012439706,0.9657749710034662,0.9772651876425461,0.6644938852526079,0.6394705004082973
Hyb-Adam-UM,30,15,69,HybAdamUM_completed_p30_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.027955203424630596,scipy.optimize.nnls,3.17394,1.4014261057122315,1.7725138942877685,0.5584585386893793,0.3047619047619048,105,32,73,32.0,missing_p30_rep15_seed69.csv,21.59844194300001,0.0155604829359624,0.0059346968052827,0.944757098342729,0.944648093841642,179.91147642273688,36.65685982425025,79.62505752655942,36.65685982425025,0.0159694914601214,0.0805645270862642,0.7841809673210596,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06564866275139883,0.09203350470970856,-0.06564866275139883,0.22637,0.6994029044287124,0.6636141636141636,0.6295842328162476,0.5584585386893792,0.0651253486727687,0.09214388079973872,-0.0651253486727687,0.22143592521222372,0.8337832277726495,0.907142857142857,0.5307136916807662,0.44190128157653275,0.0663028053496865,0.09189534816597797,-0.0663028053496865,0.22637,-0.03382619726565178,0.16783216783216784,0.901140376989259,0.8259373038754273,0.4043551306471792,0.4534718866655323,-0.4043551306471792,0.7127086680888873,0.9535110089122152,0.9731909599834129,0.6643693252903656,0.6385505318529198,0.4043551306471792,0.45348701808358427,-0.4043551306471792,0.7162570485275909,0.9519936706036112,0.9691270993157785,0.6643914939193314,0.6385505318529198
Hyb-Adam-UM,30,16,70,HybAdamUM_completed_p30_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.03793659744239739,scipy.optimize.nnls,3.17394,1.4608839253055121,1.7130560746944878,0.5397254121673655,0.3047619047619048,105,32,73,32.0,missing_p30_rep16_seed70.csv,21.536302523000018,0.0206771356505839,0.0108726170433852,0.9307151344285616,0.8526392961876832,110.4282166282198,32.17565506967392,70.86283193542812,32.17565506967392,0.0143161029630506,0.0707157254278547,0.6883169054222641,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06657464894460714,0.0900924745723584,-0.06344652128498102,0.22548559040287747,0.6944036455291299,0.6456934619539075,0.6163060036131833,0.5663356968009455,0.06377741129367843,0.0867427294206033,-0.058146781506351414,0.2063532057817623,0.879208336539091,0.9214285714285713,0.4996051149324365,0.432754992651496,0.07007119600826804,0.09411214086723804,-0.07007119600826804,0.22548559040287747,0.07443794764856328,0.40141840466627926,0.9228785982419003,0.8728803314605023,0.4033245291413791,0.45228908867922324,-0.40252015345747527,0.7124671522482108,0.9543283774167074,0.9664835164835164,0.6626364401364541,0.6369230240268071,0.4033767616091795,0.4523457348625044,-0.4025201534574753,0.7147709012439706,0.9504338394309153,0.9494401824590503,0.6627194309186247,0.6370055086240486
Hyb-Adam-UM,30,17,71,HybAdamUM_completed_p30_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.03104136613890541,scipy.optimize.nnls,3.17394,1.3595204395367892,1.8144195604632107,0.5716615816503181,0.3047619047619048,105,32,73,32.0,missing_p30_rep17_seed71.csv,21.56446332600001,0.0053439844681646,0.0042147175031747,0.9943790953706628,0.9230205278592372,142.21507919824978,36.55361211676483,74.29695056048973,36.55361211676483,0.0160760798006392,0.0803376090478348,0.7819722432918389,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06720072446160039,0.09046226407680447,-0.06720072446160039,0.22406820867487565,0.807793216926353,0.7832722832722833,0.6188356654161812,0.5716615816503181,0.07067737763296295,0.09494456671353883,-0.07067737763296295,0.22406820867487565,0.9454730934813818,0.9928571428571428,0.5468445768535056,0.4795739967766855,0.0628549079973972,0.08452579082002935,-0.0628549079973972,0.18611478069689968,0.7315707472755507,0.6713286713286714,0.8288733273778102,0.7829866771535293,0.4050929860117802,0.45376118017444217,-0.4050929860117802,0.7142970113491339,0.9652689256836143,0.9754509641302094,0.6647931613405751,0.6397157401062251,0.4050929860117802,0.45377129201423905,-0.4050929860117802,0.7147709012439706,0.963671395912484,0.9693655401202571,0.6648079759219876,0.6397157401062251
Hyb-Adam-UM,30,18,72,HybAdamUM_completed_p30_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.026399535491291613,scipy.optimize.nnls,3.17394,1.363487444786275,1.810452555213725,0.570411713899357,0.3047619047619048,105,32,73,32.0,missing_p30_rep18_seed72.csv,21.67545044999997,0.0056698684151702,0.0045486663277799,0.9946849807445446,0.9699413489736072,127.60304716735656,30.751990632547376,75.90026937819526,30.751990632547376,0.0136679127340757,0.0675867925990052,0.6578611991561226,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06705379834124907,0.09006697578413442,-0.06705379834124907,0.22234163980363814,0.8112261232946705,0.8186813186813187,0.6161315711054528,0.570411713899357,0.07012528351277329,0.094795227489308,-0.07012528351277329,0.22234163980363814,0.9407790858114627,0.9607142857142855,0.5459844397470978,0.4758278195318074,0.06321444187684379,0.08378225553234768,-0.06321444187684379,0.18337005451012467,0.7718053131009143,0.6433566433566434,0.8215821022742706,0.7874654083546578,0.40501530426153437,0.4536453625054953,-0.40501530426153437,0.7142817293077665,0.9668694017078064,0.9819303338171262,0.6646234800244063,0.6395930664484053,0.40501530426153437,0.4536541666163875,-0.40501530426153437,0.7163177092691375,0.9656607911633234,0.9765498652291105,0.6646363786877749,0.6395930664484053
Hyb-Adam-UM,30,19,73,HybAdamUM_completed_p30_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.027843512557943716,scipy.optimize.nnls,3.17394,1.383839984749978,1.790100015250022,0.5639993242625954,0.3047619047619048,105,32,73,32.0,missing_p30_rep19_seed73.csv,21.735110266999985,0.0097028082826708,0.0053123572260639,0.9881911920370698,0.9853372434017592,138.6231702951059,30.813050881357785,77.77207748476545,30.813050881357785,0.013777532949983,0.067720990948039,0.6591674290188708,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06928578668973907,0.09059487401412403,-0.06630000056481564,0.22299317472760372,0.7863791135051793,0.7472527472527473,0.6197428255413387,0.5893987411932661,0.0730558781470916,0.09544705281847962,-0.0676814631222294,0.22299317472760372,0.9673968291282362,0.9785714285714284,0.5497387056166625,0.49571306469484894,0.06457317236804841,0.08413706276078166,-0.06457317236804841,0.1835571380589442,0.8388036905922057,0.7832167832167832,0.8250613982992666,0.8043911808416614,0.40503372552561356,0.4532186639613611,-0.4042659519506332,0.7142819807669989,0.9741308012615443,0.9822724445365955,0.6639983355949394,0.6396221569856178,0.4050614873177006,0.4532289361698824,-0.4042659519506332,0.7147709012439706,0.9727060153500341,0.973678208583869,0.6640133851282075,0.6396659979208719
Hyb-Adam-UM,30,20,74,HybAdamUM_completed_p30_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep20_seed74.csv,True,,15,105,27,15,12,0.03695986615529271,scipy.optimize.nnls,3.17394,1.3834117326303899,1.7905282673696101,0.5641342518666421,0.3047619047619048,105,32,73,32.0,missing_p30_rep20_seed74.csv,21.88513031699995,0.010067993920725,0.0060104039454195,0.9719816941009352,0.8907624633431085,252.67897881967235,32.0651237467648,87.30993615038768,32.0651237467648,0.0141825452160824,0.0704727994434391,0.6859523668302047,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06631586175443,0.08804317905837657,-0.06631586175443,0.2057169208704552,0.8226776195333584,0.768009768009768,0.6022871509349811,0.564134251866642,0.06818167274229557,0.09001804804206483,-0.06818167274229557,0.2057169208704552,0.9680244709255477,0.9964285714285712,0.5184697038985171,0.46263965074862534,0.06398359801959802,0.08551047822026077,-0.06398359801959802,0.18317993620404904,0.6215462879073707,0.49650349650349657,0.8385293283916855,0.7970468242156483,0.4043478263180623,0.4530247461055125,-0.4043478263180623,0.7129044482630041,0.9622211993661494,0.9798258345428156,0.663714231819512,0.6385389969844615,0.40434782631806226,0.4530705789949346,-0.40434782631806226,0.7157688949912204,0.9589437332170557,0.9571843251088533,0.6637813803390052,0.6385389969844615
Hyb-Adam-UM,30,21,75,HybAdamUM_completed_p30_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep21_seed75.csv,True,,15,105,27,15,12,0.03868356271358306,scipy.optimize.nnls,3.17394,1.4022345093171842,1.7717054906828158,0.5582038383469177,0.3047619047619048,105,32,73,32.0,missing_p30_rep21_seed75.csv,21.81011628300007,0.0135920395726016,0.0072517857806588,0.969450640648203,0.8995601173020527,121.57337055787828,30.282864508403136,75.09087362681437,30.282864508403136,0.0132748800599086,0.0665557461723145,0.647825430146153,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06891382117074298,0.08913312726167863,-0.06561872187714132,0.2110773112712159,0.7901692122535261,0.7229430705507662,0.6097432855845288,0.5862345134470281,0.07140572021744333,0.09193510249966252,-0.06547454148896037,0.2110773112712159,0.9753891336344513,0.9857142857142854,0.5295112081146889,0.4845160896493986,0.06579894736236754,0.08550162867001733,-0.06579894736236754,0.18400630652114291,0.7569612194146972,0.6479869832129704,0.8384425482967001,0.8196607201715028,0.40468441244736497,0.4529704278389633,-0.40383710120043886,0.7147156497878043,0.9717013182218942,0.9782811528094547,0.6636346516048186,0.639070527897737,0.404796713193211,0.4530542964059971,-0.4038371012004389,0.7147709012439706,0.9667375738320184,0.9583039601907526,0.6637575251608906,0.6392478712663563
Hyb-Adam-UM,30,22,76,HybAdamUM_completed_p30_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.03541721940708711,scipy.optimize.nnls,3.17394,1.373923110490109,1.800016889509891,0.5671237923558388,0.3047619047619048,105,32,73,32.0,missing_p30_rep22_seed76.csv,21.959785757999956,0.0091599530757637,0.0056448211465347,0.9786515122159832,0.9285190615835776,202.9645383717803,35.89064670528461,82.31678942873168,35.89064670528461,0.0157030214631326,0.0788805422094167,0.7677897721208894,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06666729220407001,0.08879647075664555,-0.06666729220407001,0.20912218838453137,0.8197198511017626,0.7606837606837606,0.6074402805200972,0.5671237923558387,0.06898747174463965,0.0917211030297424,-0.06898747174463965,0.20912218838453137,0.9597451086366664,0.9857142857142854,0.5282786525970211,0.46810731609070483,0.063767067778358,0.08499928715077436,-0.063767067778358,0.18451552599277743,0.6862374022571163,0.4685314685314686,0.8335165075877585,0.7943494963618107,0.4051091097182008,0.4537608036541626,-0.4051091097182008,0.7128505390867278,0.965214759770351,0.9822413435620981,0.664792609710956,0.6397412023806714,0.40510910971820074,0.4538237003235153,-0.40510910971820074,0.7147709012439706,0.9614599887925926,0.9662865436450342,0.6648847579102372,0.6397412023806714
Hyb-Adam-UM,30,23,77,HybAdamUM_completed_p30_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.03607567755401465,scipy.optimize.nnls,3.17394,1.3850480724626388,1.7888919275373611,0.5636186971200972,0.3047619047619048,105,32,73,32.0,missing_p30_rep23_seed77.csv,21.733285269999897,0.0113267356062995,0.0068643712101515,0.9686880700415428,0.8533724340175952,131.32706774741308,36.41642988998845,72.27043098226352,36.41642988998845,0.0157066466975918,0.0800361096483262,0.7790375758978361,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06625525657545782,0.0879952170376897,-0.06625525657545782,0.2072061353496061,0.8193642761536254,0.7509157509157509,0.6019590515966619,0.5636186971200972,0.06782553692613584,0.08950972065752283,-0.06782553692613584,0.2072061353496061,0.9667851560009275,0.9964285714285712,0.5155419315875263,0.46022312819967054,0.0642924061371103,0.08606461748688045,-0.0642924061371103,0.1855251638629622,0.60400657880135,0.4825174825174825,0.8439633060368247,0.8008936621080687,0.40475133301121546,0.4534960294367798,-0.40475133301121546,0.7164496442904491,0.9601721007554904,0.9695936139332365,0.6644046962077609,0.6391762076787014,0.40475133301121546,0.4535374654829159,-0.40475133301121546,0.7147709012439706,0.9571153591939359,0.9504146796599626,0.664465403031764,0.6391762076787014
Hyb-Adam-UM,30,24,78,HybAdamUM_completed_p30_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.06504902165192948,scipy.optimize.nnls,3.17394,1.4256265741178018,1.7483134258821982,0.5508337983333643,0.3047619047619048,105,32,73,32.0,missing_p30_rep24_seed78.csv,21.620816786999967,0.0243116039364268,0.0101224368514223,0.9425853236534028,0.9560117302052784,98.30031926574507,34.53473887901353,64.86813152086279,34.53473887901353,0.015262097768766,0.0759005250088209,0.7387835474769541,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.07090751787896304,0.09145582244963224,-0.06475234910674807,0.22235411949669343,0.726165648266444,0.7525568703157258,0.6256324150117548,0.603194446880534,0.07463880666912821,0.09638452925129633,-0.06355950287914125,0.22235411949669343,0.9643680286343439,0.95,0.5551382131499427,0.5064538615855766,0.0662434068912566,0.08489349171826706,-0.0662434068912566,0.1848412647684682,0.8933577751574522,0.8931712471313915,0.8324790607764011,0.8251973743603608,0.4051729136382826,0.4538613188658832,-0.40333006493638157,0.7130723195636539,0.9832401109270117,0.9763839933651254,0.6649398718133176,0.6398419604124476,0.4060098386868291,0.45394816523379206,-0.4033300649363816,0.7147709012439706,0.9730374468331353,0.97399958532034,0.6650671080644461,0.6411636177734288
Hyb-Adam-UM,30,25,79,HybAdamUM_completed_p30_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.026579156859731074,scipy.optimize.nnls,3.17394,1.4027609323070775,1.7711790676929224,0.5580379804573882,0.3047619047619048,105,32,73,32.0,missing_p30_rep25_seed79.csv,21.56295021799997,0.0153376749842011,0.0062797792072928,0.9580587164767872,0.9538123167155425,104.49091657669145,34.90309321858318,66.59700731693175,34.90309321858318,0.0153211409189569,0.076710094985897,0.746663558577347,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.0655992247293675,0.0918826871043015,-0.0655992247293675,0.2251865013418232,0.7026970539300886,0.6398046398046398,0.6285525173915784,0.5580379804573881,0.0651463691446977,0.09184717417780618,-0.0651463691446977,0.2219778805189408,0.8426939160516832,0.907142857142857,0.5290047744384571,0.4420439138030631,0.06616529421020474,0.09192705896976341,-0.06616529421020474,0.2251865013418232,-0.06921864923194658,0.20979020979020982,0.9014513381668176,0.8242243208546126,0.4040741327589255,0.45312472052463126,-0.4040741327589255,0.7126059073587135,0.9537388445102554,0.9760729836201534,0.6638607016213438,0.6381067849151555,0.4040741327589255,0.45313214459007983,-0.4040741327589255,0.7147709012439706,0.9525879128545169,0.9712212315985901,0.6638715784176745,0.6381067849151555
Hyb-Adam-UM,30,26,80,HybAdamUM_completed_p30_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.03504494082426841,scipy.optimize.nnls,3.17394,1.4412315170312402,1.7327084829687598,0.5459172142412143,0.3047619047619048,105,32,73,32.0,missing_p30_rep26_seed80.csv,21.68736005300002,0.0207649212813826,0.0086368087223991,0.9418349843897224,0.9505131964809382,177.8163539458734,36.17236351039139,79.65745967246515,36.17236351039139,0.0159762967298398,0.0794997000228382,0.7738163919077018,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06871335862153015,0.09251381942453411,-0.06417438825810222,0.22341883948245603,0.6632453918500348,0.6658525493544009,0.6328699772002916,0.5845292232308469,0.06878115171262816,0.09313242127291801,-0.060611005058457894,0.22238094830702163,0.823309955652772,0.8785714285714284,0.5364073086561251,0.46670735296699245,0.06862861725765762,0.0917347011766218,-0.06862861725765762,0.22341883948245603,0.29423873320324406,0.5779343363791357,0.8995650471010787,0.8549100570863911,0.404173111255106,0.4529275313653852,-0.4030059474473674,0.7119842601134578,0.9657572672487578,0.973377565830396,0.6635718051482985,0.6382630900207119,0.40440942299294125,0.45295984604964734,-0.4030059474473674,0.7147709012439706,0.9628344936150474,0.9689508604602943,0.6636191485131497,0.6386362693733177
Hyb-Adam-UM,30,27,81,HybAdamUM_completed_p30_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.027062862501247953,scipy.optimize.nnls,3.17394,1.3560580130302344,1.8178819869697656,0.5727524738872712,0.3047619047619048,105,32,73,32.0,missing_p30_rep27_seed81.csv,21.30919402200016,0.0044676321781759,0.0036187510854239,0.9957702959645366,0.972140762463343,331.23811294004724,36.80399239801096,88.88896206075407,36.80399239801096,0.0161433687664016,0.0808878953802438,0.7873284972668674,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.0673289624803617,0.09027551861226209,-0.0673289624803617,0.22167811309459218,0.8175554914792674,0.8253968253968252,0.6175581741330156,0.5727524738872714,0.07104042110304318,0.09522653643644981,-0.07104042110304318,0.22167811309459218,0.9481925214252047,0.982142857142857,0.5484686151649972,0.48203739049304845,0.06268963920200983,0.08367579867859554,-0.06268963920200983,0.18445717983034393,0.7906061096929841,0.6503496503496504,0.8205381694611534,0.7809279156492904,0.40502129139446874,0.4533717182030998,-0.40502129139446874,0.7118686046620647,0.9686012694080185,0.9832573087290069,0.6642225712009534,0.6396025212237494,0.40502129139446874,0.4533794107483216,-0.40502129139446874,0.7151910369804868,0.9674062924101855,0.9796081277213352,0.6642338413396964,0.6396025212237494
Hyb-Adam-UM,30,28,82,HybAdamUM_completed_p30_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.02478662370070508,scipy.optimize.nnls,3.17394,1.3977320349996813,1.7762079650003186,0.5596224140974053,0.3047619047619048,105,32,73,32.0,missing_p30_rep28_seed82.csv,21.818635735000043,0.0117802047583971,0.0062553720097638,0.9801053476412834,0.9545454545454544,107.09254469574016,34.5996011471976,67.69186758471538,34.5996011471976,0.0153154541304105,0.0760430794443903,0.7401711119451352,0.0,0.0,method_specific,hyb_adam_um_outputs/tables/hyb_adam_um_all_masks_detailed.csv,0.06886537830942537,0.09014548150262282,-0.06578548018519698,0.2226887200645748,0.7784226742259912,0.7228327228327228,0.6166686142475357,0.5858224208253732,0.07216129231584546,0.09350480672043257,-0.06661747569223436,0.2226887200645748,0.9713010228326467,0.982142857142857,0.5385521071371893,0.48964294555745735,0.06474548580140024,0.08576148045441224,-0.06474548580140024,0.18365153133973722,0.6640926755178209,0.6853146853146854,0.8409906961586356,0.8065376977471457,0.4049363206342147,0.45316758410905617,-0.40414434683084166,0.7139415347854275,0.9702502796923,0.969510678001244,0.6639234998928603,0.6394683368891391,0.40494148092716503,0.45317443531689383,-0.40414434683084166,0.7153149294151817,0.9691747361842794,0.9625544267053701,0.6639335374110887,0.6394764859332792
