method,pct_missing,replicate,mask_seed,file,edge_id,edge_type,edge_descendant_count,branch_length_ref_ML,branch_length_hat_from_completed_matrix,branch_length_error,branch_length_abs_error
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:T11,terminal,1,0.16094,0.119684165236643,-0.041255834763356994,0.041255834763356994
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:T12,terminal,1,0.14942,0.11059834841303037,-0.038821651586969624,0.038821651586969624
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:T13|T14|T15,internal,3,0.18561,0.016904851269986757,-0.16870514873001324,0.16870514873001324
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:T13,terminal,1,0.32149,0.12038986477129678,-0.20110013522870324,0.20110013522870324
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:T14|T15,internal,2,0.07113,0.0,-0.07113,0.07113
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:T14,terminal,1,0.34439,0.11292757499612517,-0.23146242500387482,0.23146242500387482
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:T15,terminal,1,0.24256,0.1169458891783063,-0.12561411082169371,0.12561411082169371
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T1,terminal,1,0.05696,0.08085189554671672,0.023891895546716724,0.023891895546716724
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T2|T3,internal,2,0.03472,0.0,-0.03472,0.03472
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T2,terminal,1,0.02433,0.10050688744784099,0.07617688744784099,0.07617688744784099
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T3,terminal,1,0.02231,0.08344830562278223,0.06113830562278223,0.06113830562278223
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T1|T2|T3,internal,3,0.01863,0.0,-0.01863,0.01863
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T4,terminal,1,0.07771,0.09083894034521835,0.013128940345218346,0.013128940345218346
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.0017174969335676973,-0.045102503066432306,0.045102503066432306
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T5,terminal,1,0.12997,0.10338172093655969,-0.026588279063440315,0.026588279063440315
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.0,-0.03057,0.03057
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T6,terminal,1,0.14605,0.07968289951886927,-0.06636710048113074,0.06636710048113074
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.008386773314983113,-0.06371322668501689,0.06371322668501689
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.016018997285878064,-0.07001100271412193,0.07001100271412193
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T7|T8|T9,internal,3,0.05128,0.0049741141548867605,-0.04630588584511324,0.04630588584511324
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T7|T8,internal,2,0.02354,0.01857995162653712,-0.004960048373462877,0.004960048373462877
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T7,terminal,1,0.11573,0.06927533335111283,-0.04645466664888717,0.04645466664888717
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T8,terminal,1,0.11535,0.07772635848421514,-0.03762364151578486,0.03762364151578486
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T9,terminal,1,0.12153,0.0918848806518719,-0.029645119348128093,0.029645119348128093
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T10,terminal,1,0.18189,0.10264749681180109,-0.0792425031881989,0.0792425031881989
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.020113338425478907,-0.09639666157452109,0.09639666157452109
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T11|T12,internal,2,0.22637,0.04038108919821151,-0.18598891080178848,0.18598891080178848
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T11,terminal,1,0.16094,0.0884123734508175,-0.0725276265491825,0.0725276265491825
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T12,terminal,1,0.14942,0.08457672720070776,-0.06484327279929224,0.06484327279929224
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T13|T14|T15,internal,3,0.18561,0.013800027842244551,-0.17180997215775545,0.17180997215775545
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T13,terminal,1,0.32149,0.12335238114555881,-0.1981376188544412,0.1981376188544412
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:T14|T15,internal,2,0.07113,0.005310601108683048,-0.06581939889131695,0.06581939889131695
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T14,terminal,1,0.34439,0.12157620241004889,-0.22281379758995107,0.22281379758995107
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:T15,terminal,1,0.24256,0.11429558937209351,-0.1282644106279065,0.1282644106279065
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T1,terminal,1,0.05696,0.04599332418425719,-0.010966675815742809,0.010966675815742809
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T2|T3,internal,2,0.03472,0.035885154314939854,0.0011651543149398536,0.0011651543149398536
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T2,terminal,1,0.02433,0.023830559800442006,-0.0004994401995579954,0.0004994401995579954
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T3,terminal,1,0.02231,0.017201589099727077,-0.005108410900272923,0.005108410900272923
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T1|T2|T3,internal,3,0.01863,0.00365253415454871,-0.014977465845451291,0.014977465845451291
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T4,terminal,1,0.07771,0.05917837171827068,-0.018531628281729322,0.018531628281729322
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.02138427757383373,-0.02543572242616627,0.02543572242616627
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T5,terminal,1,0.12997,0.08990062090373638,-0.040069379096263624,0.040069379096263624
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.0,-0.03057,0.03057
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T6,terminal,1,0.14605,0.0873939881161909,-0.05865601188380912,0.05865601188380912
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.022940492145860414,-0.049159507854139584,0.049159507854139584
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.0,-0.08603,0.08603
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T7|T8|T9,internal,3,0.05128,0.0,-0.05128,0.05128
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T7|T8,internal,2,0.02354,0.03748122532320546,0.013941225323205464,0.013941225323205464
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T7,terminal,1,0.11573,0.07074805688139993,-0.04498194311860007,0.04498194311860007
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T8,terminal,1,0.11535,0.07625363495392802,-0.039096365046071974,0.039096365046071974
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T9,terminal,1,0.12153,0.11453943123794488,-0.006990568762055116,0.006990568762055116
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T10,terminal,1,0.18189,0.10786876069199462,-0.07402123930800537,0.07402123930800537
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.02109845125564971,-0.09541154874435029,0.09541154874435029
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T11|T12,internal,2,0.22637,0.008168559701740493,-0.2182014402982595,0.2182014402982595
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T11,terminal,1,0.16094,0.11728961553361167,-0.04365038446638833,0.04365038446638833
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T12,terminal,1,0.14942,0.11560969948664424,-0.03381030051335576,0.03381030051335576
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T13|T14|T15,internal,3,0.18561,0.01745113102195598,-0.16815886897804402,0.16815886897804402
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T13,terminal,1,0.32149,0.1117383629083064,-0.2097516370916936,0.2097516370916936
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:T14|T15,internal,2,0.07113,0.0057522762426391585,-0.06537772375736084,0.06537772375736084
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T14,terminal,1,0.34439,0.12304593510256748,-0.2213440648974325,0.2213440648974325
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:T15,terminal,1,0.24256,0.11282585667957493,-0.12973414332042507,0.12973414332042507
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T1,terminal,1,0.05696,0.03897928439965461,-0.017980715600345386,0.017980715600345386
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T2|T3,internal,2,0.03472,0.026353946227769074,-0.008366053772230927,0.008366053772230927
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T2,terminal,1,0.02433,0.02078215212871986,-0.0035478478712801416,0.0035478478712801416
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T3,terminal,1,0.02231,0.0202499967714493,-0.0020600032285507004,0.0020600032285507004
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T1|T2|T3,internal,3,0.01863,0.012922102917407897,-0.005707897082592103,0.005707897082592103
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T4,terminal,1,0.07771,0.054734258851733095,-0.022975741148266907,0.022975741148266907
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.02224667314322877,-0.02457332685677123,0.02457332685677123
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T5,terminal,1,0.12997,0.0807905467200264,-0.0491794532799736,0.0491794532799736
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.004443648877812012,-0.026126351122187988,0.026126351122187988
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T6,terminal,1,0.14605,0.08714725059823535,-0.05890274940176467,0.05890274940176467
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.021605452571308963,-0.050494547428691035,0.050494547428691035
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.0010489476204742342,-0.08498105237952576,0.08498105237952576
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T7|T8|T9,internal,3,0.05128,0.027403990706702325,-0.023876009293297674,0.023876009293297674
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T7|T8,internal,2,0.02354,0.009388855230298091,-0.014151144769701907,0.014151144769701907
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T7,terminal,1,0.11573,0.07542124971390568,-0.04030875028609432,0.04030875028609432
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T8,terminal,1,0.11535,0.07158044212142228,-0.04376955787857771,0.04376955787857771
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T9,terminal,1,0.12153,0.07111763353300916,-0.050412366466990835,0.050412366466990835
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T10,terminal,1,0.18189,0.10705882378245395,-0.07483117621754605,0.07483117621754605
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.012783081668723448,-0.10372691833127655,0.10372691833127655
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T11|T12,internal,2,0.22637,0.015188600662717305,-0.2111813993372827,0.2111813993372827
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T11,terminal,1,0.16094,0.11342615333077084,-0.04751384666922916,0.04751384666922916
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T12,terminal,1,0.14942,0.11214515161043709,-0.03727484838956291,0.03727484838956291
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T13|T14|T15,internal,3,0.18561,0.01630670105555875,-0.16930329894444124,0.16930329894444124
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T13,terminal,1,0.32149,0.12123465322081534,-0.20025534677918466,0.20025534677918466
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:T14|T15,internal,2,0.07113,0.0074283290334265254,-0.06370167096657348,0.06370167096657348
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T14,terminal,1,0.34439,0.1134177729562842,-0.23097222704371578,0.23097222704371578
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:T15,terminal,1,0.24256,0.12245401882585816,-0.12010598117414184,0.12010598117414184
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T1,terminal,1,0.05696,0.048100983744149256,-0.00885901625585074,0.00885901625585074
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T2|T3,internal,2,0.03472,0.030718281330832986,-0.004001718669167015,0.004001718669167015
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T2,terminal,1,0.02433,0.020473846602015986,-0.003856153397984015,0.003856153397984015
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T3,terminal,1,0.02231,0.020558302298153152,-0.001751697701846848,0.001751697701846848
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T1|T2|T3,internal,3,0.01863,0.0008274820942841285,-0.01780251790571587,0.01780251790571587
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T4,terminal,1,0.07771,0.05453338838532517,-0.02317661161467483,0.02317661161467483
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.019226483203111887,-0.027593516796888113,0.027593516796888113
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T5,terminal,1,0.12997,0.07829937840142798,-0.051670621598572025,0.051670621598572025
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.01904821385065486,-0.01152178614934514,0.01152178614934514
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T6,terminal,1,0.14605,0.08848181564181612,-0.057568184358183894,0.057568184358183894
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.013322782776172812,-0.058777217223827186,0.058777217223827186
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.009394629982015876,-0.07663537001798412,0.07663537001798412
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T7|T8|T9,internal,3,0.05128,0.0,-0.05128,0.05128
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T7|T8,internal,2,0.02354,0.0,-0.02354,0.02354
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T7,terminal,1,0.11573,0.09941092999291111,-0.01631907000708889,0.01631907000708889
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T8,terminal,1,0.11535,0.10426718000761581,-0.011082819992384182,0.011082819992384182
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T9,terminal,1,0.12153,0.09813111607866506,-0.023398883921334934,0.023398883921334934
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T10,terminal,1,0.18189,0.10538861133292288,-0.07650138866707712,0.07650138866707712
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.020853418248555487,-0.09565658175144451,0.09565658175144451
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T11|T12,internal,2,0.22637,0.040807370994505966,-0.18556262900549403,0.18556262900549403
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T11,terminal,1,0.16094,0.08591505485250932,-0.07502494514749068,0.07502494514749068
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T12,terminal,1,0.14942,0.08707404579901601,-0.06234595420098399,0.06234595420098399
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T13|T14|T15,internal,3,0.18561,0.012454556490612358,-0.17315544350938764,0.17315544350938764
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T13,terminal,1,0.32149,0.1252846905385089,-0.1962053094614911,0.1962053094614911
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:T14|T15,internal,2,0.07113,0.004291511869538125,-0.06683848813046188,0.06683848813046188
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T14,terminal,1,0.34439,0.12223651441796081,-0.22215348558203918,0.22215348558203918
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:T15,terminal,1,0.24256,0.11180883705657123,-0.13075116294342876,0.13075116294342876
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T1,terminal,1,0.05696,0.04309417757391348,-0.01386582242608652,0.01386582242608652
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T2|T3,internal,2,0.03472,0.022239053053510156,-0.012480946946489845,0.012480946946489845
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T2,terminal,1,0.02433,0.020584387204236512,-0.0037456127957634887,0.0037456127957634887
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T3,terminal,1,0.02231,0.02044776169593267,-0.001862238304067329,0.001862238304067329
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T1|T2|T3,internal,3,0.01863,0.019626466246466204,0.000996466246466203,0.000996466246466203
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T4,terminal,1,0.07771,0.06456848393664263,-0.013141516063357367,0.013141516063357367
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.006893679222332854,-0.03992632077766715,0.03992632077766715
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T5,terminal,1,0.12997,0.08260274813091432,-0.04736725186908568,0.04736725186908568
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.01682951515382333,-0.013740484846176671,0.013740484846176671
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T6,terminal,1,0.14605,0.09256123402029173,-0.05348876597970828,0.05348876597970828
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.012489325658704167,-0.05961067434129583,0.05961067434129583
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.018810140373291213,-0.06721985962670879,0.06721985962670879
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T7|T8|T9,internal,3,0.05128,0.0,-0.05128,0.05128
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,internal:T7|T8,internal,2,0.02354,0.01837768965692864,-0.005162310343071359,0.005162310343071359
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T7,terminal,1,0.11573,0.06971212464889412,-0.04601787535110588,0.04601787535110588
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T8,terminal,1,0.11535,0.07728956718643384,-0.03806043281356615,0.03806043281356615
MDS-SMACOF,30,6,60,MDS_SMACOF_completed_p30_rep06_seed60.csv,terminal:T9,terminal,1,0.12153,0.09380965489998067,-0.027720345100019333,0.027720345100019333
