method,pct_missing,replicate,mask_seed,file,edge_id,edge_type,edge_descendant_count,branch_length_ref_ML,branch_length_hat_from_completed_matrix,branch_length_error,branch_length_abs_error
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.019782352802183253,-0.052317647197816744,0.052317647197816744
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.06437294423652455,-0.021657055763475444,0.021657055763475444
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T7|T8|T9,internal,3,0.05128,0.0,-0.05128,0.05128
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T7|T8,internal,2,0.02354,0.0,-0.02354,0.02354
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T7,terminal,1,0.11573,0.04635484401659035,-0.06937515598340965,0.06937515598340965
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T8,terminal,1,0.11535,0.0500690443043905,-0.06528095569560949,0.06528095569560949
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T9,terminal,1,0.12153,0.04417085464049631,-0.0773591453595037,0.0773591453595037
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T10,terminal,1,0.18189,0.03628391348735858,-0.14560608651264142,0.14560608651264142
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.031005441532421768,-0.08550455846757823,0.08550455846757823
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T11|T12,internal,2,0.22637,0.10198059395061553,-0.12438940604938446,0.12438940604938446
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T11,terminal,1,0.16094,0.013477132354727165,-0.14746286764527283,0.14746286764527283
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T12,terminal,1,0.14942,0.013178732632310128,-0.13624126736768988,0.13624126736768988
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T13|T14|T15,internal,3,0.18561,0.029105740986155478,-0.15650425901384452,0.15650425901384452
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T13,terminal,1,0.32149,0.08341533368108359,-0.2380746663189164,0.2380746663189164
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,internal:T14|T15,internal,2,0.07113,0.0,-0.07113,0.07113
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T14,terminal,1,0.34439,0.10536871872400086,-0.23902128127599911,0.23902128127599911
KNN-Impute,30,3,57,KNNimpute_completed_p30_rep03_seed57.csv,terminal:T15,terminal,1,0.24256,0.09522322626631763,-0.14733677373368237,0.14733677373368237
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T1,terminal,1,0.05696,0.03761614350734973,-0.019343856492650267,0.019343856492650267
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T2|T3,internal,2,0.03472,0.02771708712007395,-0.007002912879926052,0.007002912879926052
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T2,terminal,1,0.02433,0.02023464895533579,-0.00409535104466421,0.00409535104466421
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T3,terminal,1,0.02231,0.02079749994483336,-0.0015125000551666386,0.0015125000551666386
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T1|T2|T3,internal,3,0.01863,0.008705271525897243,-0.009924728474102758,0.009924728474102758
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T4,terminal,1,0.07771,0.04768333559486157,-0.03002666440513843,0.03002666440513843
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.011893114244618239,-0.03492688575538176,0.03492688575538176
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T5,terminal,1,0.12997,0.06741558437748112,-0.06255441562251889,0.06255441562251889
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.017315424414839017,-0.013254575585160983,0.013254575585160983
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T6,terminal,1,0.14605,0.07486353163645589,-0.07118646836354413,0.07118646836354413
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.020616739388240563,-0.05148326061175944,0.05148326061175944
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.031120340964903546,-0.05490965903509645,0.05490965903509645
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T7|T8|T9,internal,3,0.05128,0.0,-0.05128,0.05128
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T7|T8,internal,2,0.02354,0.0,-0.02354,0.02354
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T7,terminal,1,0.11573,0.07081601131466687,-0.044913988685333125,0.044913988685333125
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T8,terminal,1,0.11535,0.07109454704190621,-0.044255452958093786,0.044255452958093786
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T9,terminal,1,0.12153,0.07325916010508862,-0.04827083989491138,0.04827083989491138
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T10,terminal,1,0.18189,0.07260654749432749,-0.10928345250567251,0.10928345250567251
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.011471707749152703,-0.10503829225084729,0.10503829225084729
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T11|T12,internal,2,0.22637,0.10475547516558249,-0.1216145248344175,0.1216145248344175
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T11,terminal,1,0.16094,0.02209864216725326,-0.13884135783274673,0.13884135783274673
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T12,terminal,1,0.14942,0.01819110353566592,-0.13122889646433408,0.13122889646433408
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T13|T14|T15,internal,3,0.18561,0.012725071462785736,-0.17288492853721427,0.17288492853721427
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T13,terminal,1,0.32149,0.12244839123653511,-0.19904160876346488,0.19904160876346488
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,internal:T14|T15,internal,2,0.07113,0.00621459101770677,-0.06491540898229323,0.06491540898229323
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T14,terminal,1,0.34439,0.10820138591405488,-0.2361886140859451,0.2361886140859451
KNN-Impute,30,4,58,KNNimpute_completed_p30_rep04_seed58.csv,terminal:T15,terminal,1,0.24256,0.1276704058680876,-0.11488959413191241,0.11488959413191241
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T1,terminal,1,0.05696,0.038045237232171396,-0.0189147627678286,0.0189147627678286
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T2|T3,internal,2,0.03472,0.027592295580690276,-0.007127704419309724,0.007127704419309724
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T2,terminal,1,0.02433,0.021133472047980578,-0.0031965279520194227,0.0031965279520194227
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T3,terminal,1,0.02231,0.01989867685218861,-0.0024113231478113915,0.0024113231478113915
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T1|T2|T3,internal,3,0.01863,0.014517504693100517,-0.004112495306899484,0.004112495306899484
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T4,terminal,1,0.07771,0.046279271790596516,-0.031430728209403486,0.031430728209403486
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.011705540017566735,-0.03511445998243327,0.03511445998243327
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T5,terminal,1,0.12997,0.08169326328960876,-0.048276736710391246,0.048276736710391246
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.004333076273715948,-0.026236923726284053,0.026236923726284053
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T6,terminal,1,0.14605,0.0736031465906106,-0.07244685340938942,0.07244685340938942
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.018363866976100818,-0.05373613302389918,0.05373613302389918
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.022610007550202444,-0.06341999244979755,0.06341999244979755
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T7|T8|T9,internal,3,0.05128,0.01840980606044694,-0.03287019393955306,0.03287019393955306
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T7|T8,internal,2,0.02354,0.0,-0.02354,0.02354
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T7,terminal,1,0.11573,0.04105478533541713,-0.07467521466458288,0.07467521466458288
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T8,terminal,1,0.11535,0.06133421404567875,-0.054015785954321244,0.054015785954321244
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T9,terminal,1,0.12153,0.05498791170072564,-0.06654208829927435,0.06654208829927435
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T10,terminal,1,0.18189,0.09151591713685928,-0.09037408286314072,0.09037408286314072
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.04379433335217504,-0.07271566664782497,0.07271566664782497
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T11|T12,internal,2,0.22637,0.02804092914944461,-0.19832907085055537,0.19832907085055537
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T11,terminal,1,0.16094,0.08136752409334991,-0.07957247590665009,0.07957247590665009
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T12,terminal,1,0.14942,0.0916215765581754,-0.05779842344182459,0.05779842344182459
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T13|T14|T15,internal,3,0.18561,0.00289256496649688,-0.18271743503350313,0.18271743503350313
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T13,terminal,1,0.32149,0.12568987649067864,-0.19580012350932136,0.19580012350932136
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,internal:T14|T15,internal,2,0.07113,0.08481146131358255,0.013681461313582555,0.013681461313582555
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T14,terminal,1,0.34439,0.041472196822997354,-0.3029178031770026,0.3029178031770026
KNN-Impute,30,5,59,KNNimpute_completed_p30_rep05_seed59.csv,terminal:T15,terminal,1,0.24256,0.030722883859106435,-0.21183711614089357,0.21183711614089357
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T1,terminal,1,0.05696,0.040916619299990645,-0.016043380700009352,0.016043380700009352
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T2|T3,internal,2,0.03472,0.023183155362269368,-0.011536844637730633,0.011536844637730633
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T2,terminal,1,0.02433,0.007979449256877618,-0.01635055074312238,0.01635055074312238
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T3,terminal,1,0.02231,0.033052699643291564,0.010742699643291564,0.010742699643291564
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T1|T2|T3,internal,3,0.01863,0.0,-0.01863,0.01863
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T4,terminal,1,0.07771,0.053560732433955635,-0.024149267566044366,0.024149267566044366
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4,internal,4,0.04682,0.017631415888404247,-0.029188584111595754,0.029188584111595754
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T5,terminal,1,0.12997,0.07830808609947595,-0.05166191390052405,0.05166191390052405
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4|T5,internal,5,0.03057,0.0,-0.03057,0.03057
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T6,terminal,1,0.14605,0.0838671284060989,-0.06218287159390111,0.06218287159390111
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T1|T2|T3|T4|T5|T6,internal,6,0.0721,0.01342607240627684,-0.058673927593723155,0.058673927593723155
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T10|T7|T8|T9,internal,4,0.08603,0.018681045477902326,-0.06734895452209767,0.06734895452209767
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T7|T8|T9,internal,3,0.05128,0.028030745088920315,-0.023249254911079684,0.023249254911079684
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T7|T8,internal,2,0.02354,0.0,-0.02354,0.02354
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T7,terminal,1,0.11573,0.06296011582342607,-0.052769884176573925,0.052769884176573925
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T8,terminal,1,0.11535,0.0590182212254256,-0.0563317787745744,0.0563317787745744
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T9,terminal,1,0.12153,0.04946586520838405,-0.07206413479161594,0.07206413479161594
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T10,terminal,1,0.18189,0.10342090362969801,-0.07846909637030199,0.07846909637030199
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T11|T12|T13|T14|T15,internal,5,0.11651,0.024246177033232244,-0.09226382296676776,0.09226382296676776
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T11|T12,internal,2,0.22637,0.042677979856498474,-0.1836920201435015,0.1836920201435015
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T11,terminal,1,0.16094,0.0858719783030171,-0.0750680216969829,0.0750680216969829
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T12,terminal,1,0.14942,0.08711712234850826,-0.06230287765149174,0.06230287765149174
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T13|T14|T15,internal,3,0.18561,0.004580557167782693,-0.1810294428322173,0.1810294428322173
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T13,terminal,1,0.32149,0.137848442442173,-0.183641557557827,0.183641557557827
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,internal:T14|T15,internal,2,0.07113,0.0,-0.07113,0.07113
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T14,terminal,1,0.34439,0.10075819309967252,-0.24363180690032746,0.24363180690032746
KNN-Impute,30,6,60,KNNimpute_completed_p30_rep06_seed60.csv,terminal:T15,terminal,1,0.24256,0.12592813849453877,-0.11663186150546123,0.11663186150546123
