method,pct_missing,replicate,mask_seed,file,edge_id,edge_type,edge_descendant_count,branch_length_ref_ML,branch_length_hat_from_completed_matrix,branch_length_error,branch_length_abs_error
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_aethiops_AY863426,terminal,1,0.0221835236,0.019634448465836275,-0.0025490751341637266,0.0025490751341637266
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,2,0.0120854426,0.0,-0.0120854426,0.0120854426
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Chlorocebus_aethiops_C1_KU682691,terminal,1,0.0080961876,0.019022411379975204,0.010926223779975203,0.010926223779975203
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Chlorocebus_aethiops_MN816163,terminal,1,0.0104642592,0.026146032010950972,0.015681772810950973,0.015681772810950973
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,2,0.0017398823,0.0,-0.0017398823,0.0017398823
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Chlorocebus_cynosuros_C3_KU682693,terminal,1,0.0241962287,0.02449870703833836,0.0003024783383383592,0.0003024783383383592
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Chlorocebus_cynosuros_KM262190,terminal,1,0.0250691331,0.02687284789325433,0.0018037147932543282,0.0018037147932543282
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Chlorocebus_djamdjamensis_C5_KU682695,terminal,1,0.0319881948,0.03301030041670595,0.0010221056167059456,0.0010221056167059456
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,internal,5,0.0020104988,0.0,-0.0020104988,0.0020104988
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956,internal,3,0.0167387771,0.002423019063709833,-0.014315758036290168,0.014315758036290168
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956,internal,2,0.0593605632,0.03129025187900991,-0.02807031132099009,0.02807031132099009
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_albogularis_KC757391,terminal,1,0.0366651729,0.02787000229764345,-0.008795170602356552,0.008795170602356552
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_mitis_KJ434956,terminal,1,0.0331901409,0.025759860749259927,-0.007430280150740071,0.007430280150740071
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_lhoesti_KJ434957,terminal,1,0.096446469,0.05313394815744681,-0.043312520842553194,0.043312520842553194
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,internal:Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,internal,2,0.0175917107,0.0017235798189054203,-0.01586813088109458,0.01586813088109458
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_diana_KJ434958,terminal,1,0.1093319625,0.060795680796918494,-0.04853628170308151,0.04853628170308151
MDS-SMACOF,30,1,55,MDS_SMACOF_completed_p30_rep01_seed55.csv,terminal:Cercopithecus_neglectus_MW160353,terminal,1,0.1017112524,0.05895170807847617,-0.042759544321523825,0.042759544321523825
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Allenopithecus_nigroviridis_KJ434962,terminal,1,0.1474140195,0.06568067772034879,-0.0817333417796512,0.0817333417796512
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,3,0.1544494817,0.01152691594486184,-0.14292256575513818,0.14292256575513818
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959,internal,2,0.0094381611,8.862804202435134e-05,-0.009349533057975649,0.009349533057975649
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercocebus_atys_KT159932,terminal,1,0.0508580169,0.06280555456748733,0.011947537667487337,0.011947537667487337
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercocebus_torquatus_KJ434959,terminal,1,0.0562685839,0.06522466850895954,0.008956084608959539,0.008956084608959539
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercocebus_chrysogaster_KC757390,terminal,1,0.0511259412,0.06551992624980696,0.014393985049806962,0.014393985049806962
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,4,0.0346917556,0.010496664854126052,-0.02419509074587395,0.02419509074587395
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190|Chlorocebus_djamdjamensis_C5_KU682695,internal,6,0.0834758403,0.031883911812672465,-0.05159192848732754,0.05159192848732754
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,5,0.012780756,0.00708756685601512,-0.005693189143984881,0.005693189143984881
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,3,0.0048654608,0.002360017361245968,-0.002505443438754032,0.002505443438754032
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_aethiops_AY863426,terminal,1,0.0221835236,0.015467223292138139,-0.0067163003078618624,0.0067163003078618624
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,2,0.0120854426,0.011627599899083553,-0.0004578427009164464,0.0004578427009164464
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Chlorocebus_aethiops_C1_KU682691,terminal,1,0.0080961876,0.0069113506098042446,-0.001184836990195756,0.001184836990195756
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Chlorocebus_aethiops_MN816163,terminal,1,0.0104642592,0.00926099163357416,-0.0012032675664258394,0.0012032675664258394
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,2,0.0017398823,0.0006336928372264175,-0.0011061894627735825,0.0011061894627735825
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Chlorocebus_cynosuros_C3_KU682693,terminal,1,0.0241962287,0.019021091226859452,-0.005175137473140547,0.005175137473140547
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Chlorocebus_cynosuros_KM262190,terminal,1,0.0250691331,0.01947119186974015,-0.0055979412302598515,0.0055979412302598515
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Chlorocebus_djamdjamensis_C5_KU682695,terminal,1,0.0319881948,0.026204055236502904,-0.005784139563497097,0.005784139563497097
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,internal,5,0.0020104988,0.0,-0.0020104988,0.0020104988
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956,internal,3,0.0167387771,0.00245076910308352,-0.014288007996916482,0.014288007996916482
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956,internal,2,0.0593605632,0.03328809606252952,-0.02607246713747048,0.02607246713747048
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_albogularis_KC757391,terminal,1,0.0366651729,0.026705246331499854,-0.009959926568500147,0.009959926568500147
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_mitis_KJ434956,terminal,1,0.0331901409,0.02692461671540355,-0.006265524184596447,0.006265524184596447
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_lhoesti_KJ434957,terminal,1,0.096446469,0.05679313931809683,-0.039653329681903174,0.039653329681903174
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,internal:Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,internal,2,0.0175917107,0.0018315499015576844,-0.015760160798442314,0.015760160798442314
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_diana_KJ434958,terminal,1,0.1093319625,0.06287972557849542,-0.04645223692150459,0.04645223692150459
MDS-SMACOF,30,2,56,MDS_SMACOF_completed_p30_rep02_seed56.csv,terminal:Cercopithecus_neglectus_MW160353,terminal,1,0.1017112524,0.05378614839194668,-0.04792510400805331,0.04792510400805331
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Allenopithecus_nigroviridis_KJ434962,terminal,1,0.1474140195,0.061142234000565565,-0.08627178549943443,0.08627178549943443
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,3,0.1544494817,0.03588665979476386,-0.11856282190523615,0.11856282190523615
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959,internal,2,0.0094381611,0.0012473564749208334,-0.008190804625079167,0.008190804625079167
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercocebus_atys_KT159932,terminal,1,0.0508580169,0.03897279368602738,-0.011885223213972618,0.011885223213972618
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercocebus_torquatus_KJ434959,terminal,1,0.0562685839,0.03495740358256128,-0.02131118031743872,0.02131118031743872
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercocebus_chrysogaster_KC757390,terminal,1,0.0511259412,0.03865861344072375,-0.012467327759276246,0.012467327759276246
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,4,0.0346917556,0.014879594746488284,-0.019812160853511715,0.019812160853511715
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190|Chlorocebus_djamdjamensis_C5_KU682695,internal,6,0.0834758403,0.0323879411669045,-0.051087899133095506,0.051087899133095506
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,5,0.012780756,0.0028784869457822476,-0.009902269054217754,0.009902269054217754
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,3,0.0048654608,0.002662025637450986,-0.002203435162549014,0.002203435162549014
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_aethiops_AY863426,terminal,1,0.0221835236,0.01988478315061372,-0.002298740449386282,0.002298740449386282
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,2,0.0120854426,0.0,-0.0120854426,0.0120854426
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Chlorocebus_aethiops_C1_KU682691,terminal,1,0.0080961876,0.021420459094657368,0.013324271494657368,0.013324271494657368
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Chlorocebus_aethiops_MN816163,terminal,1,0.0104642592,0.02341022276719957,0.01294596356719957,0.01294596356719957
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,2,0.0017398823,0.0,-0.0017398823,0.0017398823
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Chlorocebus_cynosuros_C3_KU682693,terminal,1,0.0241962287,0.02572911093373291,0.0015328822337329108,0.0015328822337329108
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Chlorocebus_cynosuros_KM262190,terminal,1,0.0250691331,0.023106476605005616,-0.001962656494994386,0.001962656494994386
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Chlorocebus_djamdjamensis_C5_KU682695,terminal,1,0.0319881948,0.025038425394693035,-0.0069497694053069665,0.0069497694053069665
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,internal,5,0.0020104988,0.0007207455492948777,-0.0012897532507051225,0.0012897532507051225
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956,internal,3,0.0167387771,0.0019747145190066448,-0.014764062580993356,0.014764062580993356
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956,internal,2,0.0593605632,0.03220536295350225,-0.02715520024649775,0.02715520024649775
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_albogularis_KC757391,terminal,1,0.0366651729,0.02689555798981228,-0.00976961491018772,0.00976961491018772
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_mitis_KJ434956,terminal,1,0.0331901409,0.026734305057091092,-0.006455835842908906,0.006455835842908906
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_lhoesti_KJ434957,terminal,1,0.096446469,0.05613946821945619,-0.04030700078054382,0.04030700078054382
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,internal:Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,internal,2,0.0175917107,0.0,-0.0175917107,0.0175917107
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_diana_KJ434958,terminal,1,0.1093319625,0.061221409186566725,-0.04811055331343328,0.04811055331343328
MDS-SMACOF,30,3,57,MDS_SMACOF_completed_p30_rep03_seed57.csv,terminal:Cercopithecus_neglectus_MW160353,terminal,1,0.1017112524,0.06009373775477913,-0.041617514645220864,0.041617514645220864
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Allenopithecus_nigroviridis_KJ434962,terminal,1,0.1474140195,0.06914967159448575,-0.07826434790551424,0.07826434790551424
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,3,0.1544494817,0.03967756916343456,-0.11477191253656543,0.11477191253656543
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959,internal,2,0.0094381611,0.0,-0.0094381611,0.0094381611
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercocebus_atys_KT159932,terminal,1,0.0508580169,0.04223444237480618,-0.008623574525193814,0.008623574525193814
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercocebus_torquatus_KJ434959,terminal,1,0.0562685839,0.044980866100658094,-0.011287717799341908,0.011287717799341908
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercocebus_chrysogaster_KC757390,terminal,1,0.0511259412,0.04317892179296458,-0.007947019407035419,0.007947019407035419
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,4,0.0346917556,0.005334961792186761,-0.02935679380781324,0.02935679380781324
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190|Chlorocebus_djamdjamensis_C5_KU682695,internal,6,0.0834758403,0.034298623349899166,-0.04917721695010084,0.04917721695010084
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,5,0.012780756,0.0,-0.012780756,0.012780756
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,3,0.0048654608,0.005291268188107278,0.00042580738810727835,0.00042580738810727835
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_aethiops_AY863426,terminal,1,0.0221835236,0.02166834054874013,-0.0005151830512598703,0.0005151830512598703
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163,internal,2,0.0120854426,0.0,-0.0120854426,0.0120854426
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Chlorocebus_aethiops_C1_KU682691,terminal,1,0.0080961876,0.019234858785524757,0.011138671185524756,0.011138671185524756
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Chlorocebus_aethiops_MN816163,terminal,1,0.0104642592,0.019155794728967196,0.008691535528967197,0.008691535528967197
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190,internal,2,0.0017398823,0.005514879568569116,0.0037749972685691157,0.0037749972685691157
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Chlorocebus_cynosuros_C3_KU682693,terminal,1,0.0241962287,0.021582704910224963,-0.0026135237897750366,0.0026135237897750366
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Chlorocebus_cynosuros_KM262190,terminal,1,0.0250691331,0.01690957818637464,-0.008159554913625362,0.008159554913625362
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Chlorocebus_djamdjamensis_C5_KU682695,terminal,1,0.0319881948,0.027458986735202525,-0.004529208064797476,0.004529208064797476
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,internal,5,0.0020104988,0.0,-0.0020104988,0.0020104988
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956,internal,3,0.0167387771,0.003175691631396937,-0.013563085468603065,0.013563085468603065
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956,internal,2,0.0593605632,0.03057305739834844,-0.028787505801651563,0.028787505801651563
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_albogularis_KC757391,terminal,1,0.0366651729,0.026937791274928798,-0.009727381625071203,0.009727381625071203
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_mitis_KJ434956,terminal,1,0.0331901409,0.0266920717719746,-0.006498069128025398,0.006498069128025398
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_lhoesti_KJ434957,terminal,1,0.096446469,0.05556362159572815,-0.04088284740427186,0.04088284740427186
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,internal:Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,internal,2,0.0175917107,0.0013506116226925796,-0.01624109907730742,0.01624109907730742
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_diana_KJ434958,terminal,1,0.1093319625,0.0597376165610628,-0.049594345938937204,0.049594345938937204
MDS-SMACOF,30,4,58,MDS_SMACOF_completed_p30_rep04_seed58.csv,terminal:Cercopithecus_neglectus_MW160353,terminal,1,0.1017112524,0.06276727187644073,-0.03894398052355927,0.03894398052355927
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,terminal:Allenopithecus_nigroviridis_KJ434962,terminal,1,0.1474140195,0.06554293905814625,-0.08187108044185375,0.08187108044185375
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959,internal,3,0.1544494817,0.04107050811770578,-0.11337897358229422,0.11337897358229422
MDS-SMACOF,30,5,59,MDS_SMACOF_completed_p30_rep05_seed59.csv,internal:Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959,internal,2,0.0094381611,0.002046733128476892,-0.0073914279715231075,0.0073914279715231075
